order_id,customer_id,product_id,order_date,quantity,unit_price,status
O01465,C1810,P009,2024-06-30,1,1203.31,completed
O01466,C1187,P025,2023-03-04,2,2489.22,completed
O01467,C0030,P003,2023-07-10,3,3171.85,returned
O01468,C0661,P037,2024-06-13,1,3201.66,completed
O01469,C1288,P026,2024-06-30,1,1294.2,pending
O01470,C0539,P029,2024-04-27,1,1096.92,pending
O01471,C1893,P022,2024-06-30,5,967.09,completed
O01472,C1653,P036,2024-06-30,1,1363.3,completed
O01473,C1564,P017,2024-06-30,1,2912.35,completed
O01474,C1976,P009,2023-12-03,1,1322.88,completed
O01475,C0247,P019,2023-10-14,1,3460.68,returned
O01476,C0894,P006,2024-05-23,5,1245.6,completed
O01477,C0815,P013,2024-06-30,1,3425.93,completed
O01478,C0407,P034,2024-06-30,2,772.15,pending
O01479,C1076,P035,2023-10-26,1,1205.45,pending
O01480,C0342,P011,2024-06-30,1,3432.74,pending
O01481,C0464,P035,2024-06-30,4,1282.97,completed
O01482,C0571,P026,2023-07-25,1,1445.18,returned
O01483,C1831,P030,2023-11-06,1,914.4,completed
O01484,C0001,P017,2023-10-14,2,3058.5,completed
O01485,C1891,P039,2024-04-14,5,3238.54,returned
O01486,C0288,P031,2023-12-05,3,4388.08,completed
O01487,C0802,P027,2024-06-30,1,1621.95,completed
O01488,C0145,P018,2024-06-30,1,1743.13,pending
O01489,C1935,P010,2024-05-16,1,2034.48,completed
O01490,C1558,P001,2023-02-16,2,1799.26,pending
O01491,C0211,P039,2024-06-30,1,3578.58,completed
O01492,C1684,P035,2023-09-15,2,1251.23,completed
O01493,C1803,P018,2023-04-25,4,1639.58,completed
O01494,C0232,P030,2024-06-30,1,835.23,returned
O01495,C1554,P015,2024-01-04,2,3344.46,pending
O01496,C1966,P024,2024-06-30,1,667.73,returned
O01497,C1714,P028,2024-06-30,1,2911.21,completed
O01498,C1726,P017,2024-06-30,2,2894.68,completed
O01499,C0731,P001,2024-02-11,1,1882.24,completed
O01500,C1200,P015,2024-06-30,2,3679.79,completed
O01501,C1600,P032,2024-06-30,2,2766.9,returned
O01502,C1243,P025,2024-06-30,1,2224.77,completed
O01503,C1179,P008,2022-11-14,5,2624.37,pending
O01504,C1378,P039,2024-06-30,1,3427.74,completed
O01505,C0712,P029,2024-06-30,3,1151.17,pending
O01506,C0077,P028,2024-06-30,2,2628.43,pending
O01507,C0371,P022,2023-07-29,1,1088.42,completed
O01508,C1494,P017,2024-06-30,1,3065.69,completed
O01509,C1994,P018,2024-02-08,1,1641.54,returned
O01510,C1432,P017,2024-06-30,3,2813.46,pending
O01511,C1579,P021,2024-06-30,2,2070.18,completed
O01512,C1730,P006,2023-08-31,1,1178.93,completed
O01513,C0649,P007,2024-06-30,4,359.1,returned
O01514,C0641,P032,2024-03-13,2,2732.51,completed
O01515,C0543,P032,2024-06-30,1,2753.5,completed
O01516,C1546,P011,2024-06-24,1,3400.86,pending
O01517,C0636,P036,2024-06-30,1,1472.92,completed
O01518,C0816,P005,2024-06-30,1,1194.57,pending
O01519,C1874,P026,2024-06-30,3,1279.0,completed
O01520,C1092,P026,2024-06-30,1,1331.69,completed
O01521,C1257,P006,2024-06-30,1,1105.46,completed
O01522,C0504,P010,2024-06-30,2,2080.49,returned
O01523,C0460,P015,2024-06-30,1,3424.22,completed
O01524,C0298,P019,2022-05-14,1,3272.6,pending
O01525,C0990,P027,2024-06-30,2,1844.76,completed
O01526,C0845,P034,2024-06-30,2,835.25,returned
O01527,C1530,P024,2024-06-27,3,607.64,completed
O01528,C0747,P021,2024-06-16,2,1852.1,completed
O01529,C0659,P016,2024-06-30,3,3749.75,completed
O01530,C1879,P031,2023-11-10,2,3937.91,pending
O01531,C0467,P036,2024-01-17,3,1393.45,completed
O01532,C1177,P030,2023-04-05,2,882.28,returned
O01533,C0133,P002,2023-05-03,2,1111.53,completed
O01534,C1835,P031,2024-06-22,3,3967.29,completed
O01535,C0134,P037,2024-06-30,1,3220.72,completed
O01536,C1462,P032,2024-06-30,1,2735.83,completed
O01537,C0812,P029,2024-06-30,1,1174.02,completed
O01538,C0677,P037,2022-09-05,3,3030.04,returned
O01539,C0296,P038,2023-07-22,1,2294.3,pending
O01540,C0109,P023,2024-06-30,2,573.02,completed
O01541,C1258,P034,2023-04-19,1,773.41,completed
O01542,C0510,P012,2024-06-30,3,1122.95,returned
O01543,C1493,P022,2024-04-21,1,1092.63,pending
O01544,C1436,P025,2024-06-30,3,2330.14,returned
O01545,C0284,P012,2024-06-30,1,1187.15,returned
O01546,C1801,P032,2024-06-30,1,2521.48,completed
O01547,C0465,P006,2023-10-19,1,1204.34,pending
O01548,C0528,P039,2023-01-01,1,3520.15,completed
O01549,C0196,P001,2022-07-19,5,1801.73,completed
O01550,C0670,P020,2023-07-12,1,3811.86,pending
O01551,C0768,P012,2023-07-16,1,1239.54,completed
O01552,C1097,P023,2023-01-19,1,564.89,completed
O01553,C1229,P037,2023-12-13,1,2997.04,completed
O01554,C1040,P029,2024-06-30,1,1052.55,pending
O01555,C1820,P020,2024-01-06,4,3349.36,completed
O01556,C1209,P011,2024-05-20,4,3628.15,pending
O01557,C0318,P022,2024-06-30,4,1089.73,pending
O01558,C1704,P029,2024-06-30,4,1168.76,completed
O01559,C0693,P024,2023-08-03,1,679.04,returned
O01560,C0386,P003,2024-06-30,1,3536.48,returned
O01561,C1661,P038,2024-05-07,1,2501.78,completed
O01562,C1868,P037,2024-02-18,2,3041.8,returned
O01563,C1551,P013,2024-06-30,1,3131.71,completed
O01564,C0600,P028,2024-06-30,1,2790.7,returned
O01565,C0049,P007,2024-06-30,1,383.65,returned
O01566,C0627,P019,2023-12-17,3,3662.81,pending
O01567,C1703,P013,2022-03-19,4,3224.36,pending
O01568,C1532,P035,2024-06-30,1,1222.46,completed
O01569,C1095,P004,2022-11-10,5,2494.54,completed
O01570,C1975,P004,2024-06-30,3,2617.9,returned
O01571,C1513,P034,2024-06-30,3,819.53,completed
O01572,C1866,P007,2024-05-30,1,365.04,completed
O01573,C1460,P005,2022-12-31,2,1278.54,pending
O01574,C1312,P001,2023-10-20,1,1758.8,completed
O01575,C1893,P001,2024-06-30,4,1839.67,completed
O01576,C0363,P015,2024-06-30,1,3779.84,completed
O01577,C0320,P039,2024-01-21,1,3583.16,returned
O01578,C1394,P020,2023-12-13,1,3796.51,completed
O01579,C0839,P001,2024-06-30,1,1768.15,completed
O01580,C1726,P032,2024-06-30,1,2415.1,returned
O01581,C0086,P029,2024-06-30,1,1172.6,completed
O01582,C1306,P008,2022-12-01,1,2869.94,completed
O01583,C0376,P021,2024-06-30,1,2065.91,returned
O01584,C0584,P019,2024-06-30,1,3588.7,completed
O01585,C1559,P026,2023-01-16,3,1441.45,completed
O01586,C1137,P013,2024-05-14,1,3595.94,returned
O01587,C0981,P008,2024-06-01,1,2888.57,completed
O01588,C0172,P005,2024-06-30,1,1303.45,returned
O01589,C1513,P029,2024-06-26,2,1052.97,pending
O01590,C1571,P014,2024-01-11,2,482.59,completed
O01591,C1943,P022,2024-06-30,3,977.74,completed
O01592,C0718,P013,2024-02-18,4,3089.05,returned
O01593,C0314,P033,2023-06-28,1,3746.86,completed
O01594,C0688,P029,2024-06-30,1,1126.67,completed
O01595,C1233,P019,2023-10-15,2,3343.14,completed
O01596,C0117,P005,2023-01-22,1,1286.64,pending
O01597,C1476,P021,2024-06-30,1,1873.53,completed
O01598,C1402,P001,2023-02-01,1,1811.5,returned
O01599,C1575,P008,2023-08-16,3,2857.05,completed
O01600,C1155,P005,2024-06-30,1,1346.75,returned
O01601,C1920,P025,2024-06-30,1,2420.58,returned
O01602,C1865,P032,2023-08-14,2,2557.49,returned
O01603,C0982,P030,2024-06-30,2,862.67,completed
O01604,C0588,P012,2024-06-30,5,1193.72,completed
O01605,C1807,P024,2023-12-28,2,624.87,completed
O01606,C0295,P030,2024-02-10,1,937.06,completed
O01607,C0824,P023,2022-10-04,1,540.21,returned
O01608,C0944,P029,2024-06-30,5,1130.91,completed
O01609,C0668,P026,2024-06-30,1,1363.53,completed
O01610,C0445,P013,2024-06-30,2,3570.28,pending
O01611,C0745,P036,2023-04-30,3,1527.84,completed
O01612,C1319,P014,2024-02-11,1,518.63,pending
O01613,C1336,P020,2024-06-30,4,3841.2,pending
O01614,C0845,P013,2024-03-03,1,3356.37,completed
O01615,C1351,P034,2024-06-30,1,877.18,completed
O01616,C1422,P025,2024-06-30,2,2249.63,pending
O01617,C1576,P026,2022-11-01,2,1423.15,completed
O01618,C0843,P030,2023-11-25,1,916.82,returned
O01619,C0648,P040,2024-06-30,2,1115.28,completed
O01620,C1385,P005,2023-02-18,1,1177.58,completed
O01621,C0679,P021,2024-05-25,4,1942.28,completed
O01622,C1962,P020,2023-07-30,3,3497.36,completed
O01623,C1195,P031,2023-07-15,1,3985.95,completed
O01624,C0208,P011,2024-06-30,4,3424.72,returned
O01625,C0243,P040,2024-06-30,1,1103.51,returned
O01626,C1434,P016,2024-06-30,5,3800.72,completed
O01627,C1863,P007,2024-06-30,3,361.91,returned
O01628,C0969,P031,2023-05-04,1,3880.01,completed
O01629,C1907,P038,2023-12-08,2,2472.46,completed
O01630,C1988,P037,2023-12-09,1,2947.51,completed
O01631,C1816,P005,2024-06-30,1,1305.26,returned
O01632,C1878,P008,2023-12-23,5,2869.84,completed
O01633,C1970,P021,2024-03-12,1,2082.9,completed
O01634,C0727,P032,2024-04-17,1,2789.72,returned
O01635,C0347,P017,2023-11-15,1,2871.23,pending
O01636,C1852,P032,2022-12-11,1,2481.65,completed
O01637,C1435,P017,2024-06-30,1,2944.95,completed
O01638,C0559,P030,2024-06-30,2,858.77,completed
O01639,C0268,P001,2024-06-30,2,1653.45,returned
O01640,C0409,P025,2024-06-30,1,2451.11,completed
O01641,C1428,P022,2024-06-30,1,1020.99,returned
O01642,C0834,P022,2024-06-30,1,993.51,completed
O01643,C1132,P032,2024-06-30,1,2446.1,returned
O01644,C1882,P006,2024-05-27,3,1234.65,pending
O01645,C1835,P002,2023-10-27,3,1155.67,completed
O01646,C0498,P012,2024-06-30,1,1147.5,completed
O01647,C1596,P005,2024-06-13,1,1178.57,completed
O01648,C1783,P005,2024-06-30,1,1305.69,returned
O01649,C1293,P007,2024-04-03,2,356.96,completed
O01650,C0409,P012,2023-12-15,1,1304.7,completed
O01651,C0887,P015,2024-06-30,1,3709.63,returned
O01652,C0657,P034,2024-06-30,1,860.51,returned
O01653,C1240,P012,2024-06-30,1,1261.36,pending
O01654,C1772,P029,2024-06-15,1,1046.56,completed
O01655,C1996,P017,2024-06-30,1,2997.6,completed
O01656,C1434,P005,2024-06-30,1,1351.86,completed
O01657,C0333,P038,2024-06-30,1,2458.28,completed
O01658,C0447,P017,2023-08-07,3,3091.0,pending
O01659,C0015,P017,2024-06-30,1,2813.78,completed
O01660,C0129,P023,2024-03-19,4,509.48,returned
O01661,C0164,P029,2024-06-30,1,1182.7,completed
O01662,C0653,P024,2024-03-29,2,642.68,completed
O01663,C1166,P021,2024-04-12,1,2066.59,returned
O01664,C0759,P020,2024-01-24,3,3468.67,completed
O01665,C0468,P011,2024-06-30,1,3542.95,returned
O01666,C1803,P021,2023-08-26,4,2100.22,returned
O01667,C0950,P029,2024-06-30,1,1181.52,returned
O01668,C0860,P009,2024-06-12,3,1204.64,completed
O01669,C0819,P001,2023-12-29,1,1885.56,completed
O01670,C0310,P012,2024-06-30,1,1120.37,returned
O01671,C0307,P022,2022-10-08,1,1018.47,completed
O01672,C0622,P018,2024-06-30,1,1767.57,returned
O01673,C0887,P011,2024-06-30,1,3727.11,completed
O01674,C1970,P005,2022-09-18,5,1322.27,pending
O01675,C0593,P016,2023-10-16,2,3698.88,completed
O01676,C0853,P001,2024-06-30,5,1831.5,completed
O01677,C1292,P040,2024-06-30,1,1025.58,completed
O01678,C1085,P022,2023-03-01,2,1069.66,completed
O01679,C0757,P031,2023-12-24,1,4171.44,returned
O01680,C0505,P021,2022-10-29,2,2120.75,completed
O01681,C1299,P018,2024-06-30,2,1793.62,completed
O01682,C1431,P009,2023-08-18,5,1284.34,pending
O01683,C1989,P038,2024-03-20,2,2620.46,completed
O01684,C1001,P031,2024-06-30,4,4080.27,completed
O01685,C0787,P040,2022-07-18,1,1097.76,returned
O01686,C1235,P005,2024-06-30,1,1337.09,completed
O01687,C1458,P024,2022-09-26,3,586.68,completed
O01688,C0458,P001,2024-06-30,1,1887.72,returned
O01689,C1151,P018,2023-03-05,5,1767.04,completed
O01690,C1239,P013,2023-09-18,3,3407.18,pending
O01691,C1240,P019,2023-03-27,2,3683.86,completed
O01692,C1073,P019,2024-05-26,1,3477.01,completed
O01693,C0611,P014,2023-10-11,1,481.03,returned
O01694,C0162,P030,2023-12-23,3,953.26,returned
O01695,C1282,P036,2024-06-30,1,1445.53,completed
O01696,C0221,P030,2024-06-30,1,912.22,returned
O01697,C0584,P038,2024-06-30,1,2678.2,completed
O01698,C0108,P036,2023-01-10,1,1374.0,returned
O01699,C1127,P028,2023-03-14,2,2799.23,completed
O01700,C1256,P019,2023-11-21,1,3695.94,completed
O01701,C1809,P004,2024-06-30,2,2630.06,returned
O01702,C0131,P009,2022-09-06,1,1232.79,completed
O01703,C0189,P023,2023-09-15,1,540.82,completed
O01704,C1009,P035,2023-06-11,1,1243.45,returned
O01705,C1423,P036,2024-05-02,3,1533.11,returned
O01706,C0326,P017,2024-06-30,1,2763.21,pending
O01707,C0050,P015,2024-06-30,1,3317.49,completed
O01708,C1946,P009,2024-01-06,2,1192.99,returned
O01709,C0040,P019,2024-02-11,1,3645.97,returned
O01710,C1127,P003,2023-04-26,1,3063.43,completed
O01711,C1194,P001,2024-06-30,1,1671.31,completed
O01712,C1043,P026,2024-01-31,1,1364.92,pending
O01713,C0577,P036,2024-06-30,1,1432.35,completed
O01714,C1545,P017,2024-01-10,1,2893.83,completed
O01715,C0805,P019,2022-07-11,1,3517.02,pending
O01716,C1577,P014,2024-06-30,1,482.41,completed
O01717,C1522,P013,2024-06-30,3,3455.69,completed
O01718,C1706,P014,2024-06-30,4,548.01,completed
O01719,C0950,P015,2024-06-30,2,3806.91,completed
O01720,C0445,P002,2024-03-14,1,1050.37,completed
O01721,C1763,P014,2024-06-30,1,539.73,completed
O01722,C0938,P039,2023-11-20,3,3725.86,returned
O01723,C1149,P019,2024-06-30,3,3644.46,completed
O01724,C0160,P007,2024-05-26,4,406.64,pending
O01725,C0103,P018,2024-04-22,4,1714.98,returned
O01726,C1493,P011,2024-06-30,1,3551.87,completed
O01727,C1989,P024,2024-06-30,1,623.41,completed
O01728,C0610,P008,2024-01-02,1,2635.09,completed
O01729,C0247,P002,2024-01-10,4,1178.14,completed
O01730,C0030,P006,2023-06-09,2,1148.69,pending
O01731,C1424,P018,2023-11-21,1,1829.72,returned
O01732,C0130,P010,2024-06-30,1,2123.83,returned
O01733,C0062,P032,2023-07-08,1,2608.77,completed
O01734,C1993,P037,2022-11-20,4,3102.99,completed
O01735,C1454,P031,2023-06-02,1,4048.76,completed
O01736,C1973,P016,2024-06-30,2,3888.67,completed
O01737,C1789,P028,2024-05-25,2,2941.18,completed
O01738,C1466,P019,2023-01-24,1,3604.77,returned
O01739,C1681,P035,2024-06-30,1,1292.97,completed
O01740,C1488,P035,2024-06-30,1,1308.63,completed
O01741,C0834,P038,2024-01-22,1,2480.6,completed
O01742,C1572,P010,2023-12-02,3,2247.85,returned
O01743,C1384,P027,2023-10-24,1,1687.92,pending
O01744,C0519,P022,2023-06-11,4,1042.95,returned
O01745,C1544,P011,2024-05-31,4,3537.39,completed
O01746,C1227,P035,2023-04-02,2,1310.59,pending
O01747,C0286,P026,2024-06-30,1,1339.12,completed
O01748,C1027,P003,2024-06-30,2,3353.22,completed
O01749,C1914,P011,2024-06-30,2,3737.84,completed
O01750,C1002,P021,2023-09-19,2,2084.23,pending
O01751,C1919,P034,2024-06-30,2,804.14,pending
O01752,C0720,P007,2024-02-15,1,393.62,completed
O01753,C1709,P013,2024-06-30,2,3540.69,pending
O01754,C1639,P032,2023-06-20,1,2441.38,completed
O01755,C0496,P020,2024-06-07,3,3601.21,completed
O01756,C1949,P002,2024-06-30,1,1064.54,completed
O01757,C0381,P005,2024-06-30,1,1269.69,completed
O01758,C0865,P026,2024-01-20,1,1378.42,completed
O01759,C0795,P014,2024-06-30,1,531.22,returned
O01760,C1301,P038,2024-06-30,1,2490.25,completed
O01761,C1024,P023,2024-06-30,1,566.44,returned
O01762,C1542,P007,2024-06-30,1,390.08,completed
O01763,C1944,P032,2024-06-30,5,2572.3,returned
O01764,C1555,P031,2024-06-30,1,3929.2,completed
O01765,C1484,P007,2024-04-08,1,400.18,completed
O01766,C1237,P003,2023-08-08,1,3340.95,returned
O01767,C0444,P027,2024-06-30,1,1757.7,pending
O01768,C1767,P002,2023-12-03,4,1091.08,pending
O01769,C0372,P018,2024-06-30,2,1739.32,pending
O01770,C1339,P017,2023-01-30,2,3073.03,returned
O01771,C0357,P019,2024-06-30,3,3283.56,pending
O01772,C0679,P008,2024-06-30,2,2948.77,completed
O01773,C0408,P032,2023-08-29,1,2575.42,completed
O01774,C1583,P003,2024-06-30,1,3164.11,pending
O01775,C1732,P015,2023-11-20,2,3762.77,completed
O01776,C0208,P009,2024-04-15,1,1323.62,pending
O01777,C1153,P029,2023-09-16,1,1191.94,returned
O01778,C0043,P034,2024-06-30,4,800.89,pending
O01779,C0218,P031,2024-06-30,1,4164.08,returned
O01780,C0138,P006,2022-12-24,1,1241.28,completed
O01781,C0973,P033,2023-08-03,4,4209.67,completed
O01782,C0248,P011,2024-03-18,1,3445.19,completed
O01783,C0914,P035,2024-02-05,1,1212.11,completed
O01784,C1989,P012,2024-06-30,2,1139.98,completed
O01785,C0476,P010,2024-06-30,1,2246.1,returned
O01786,C0023,P004,2023-09-20,2,2340.89,pending
O01787,C1364,P038,2023-04-18,2,2414.23,completed
O01788,C0655,P031,2024-06-11,3,3995.12,returned
O01789,C0980,P014,2023-05-11,1,511.67,pending
O01790,C1759,P010,2024-03-01,2,2285.04,completed
O01791,C1764,P031,2023-10-01,2,4540.08,pending
O01792,C0338,P027,2022-11-30,3,1668.55,completed
O01793,C1696,P027,2023-06-23,1,1687.96,completed
O01794,C1599,P002,2024-01-15,1,1141.44,completed
O01795,C0801,P039,2024-03-26,3,3332.15,completed
O01796,C0982,P033,2024-06-30,4,4042.79,completed
O01797,C0495,P034,2024-06-30,1,854.61,returned
O01798,C1229,P027,2022-12-26,1,1591.91,completed
O01799,C1583,P003,2024-06-30,1,3255.35,returned
O01800,C1332,P020,2024-01-06,3,3637.94,completed
O01801,C1752,P033,2024-06-30,1,4114.12,pending
O01802,C1424,P039,2023-11-24,2,3649.5,completed
O01803,C0962,P006,2024-06-30,2,1246.26,pending
O01804,C1059,P005,2023-10-04,1,1231.43,completed
O01805,C1792,P039,2024-04-09,2,3382.1,completed
O01806,C1858,P037,2023-11-22,1,3257.93,completed
O01807,C1692,P034,2024-06-30,2,788.97,pending
O01808,C0869,P013,2023-12-05,3,3539.26,completed
O01809,C1643,P019,2024-04-15,1,3655.37,pending
O01810,C1133,P014,2023-12-08,3,528.05,completed
O01811,C0241,P016,2024-02-29,1,3876.42,completed
O01812,C0375,P032,2024-06-30,1,2577.26,completed
O01813,C1910,P030,2024-06-30,2,832.07,pending
O01814,C0148,P008,2023-04-29,5,2879.69,returned
O01815,C0007,P013,2023-05-17,3,3196.12,returned
O01816,C0932,P038,2024-06-30,3,2498.25,returned
O01817,C0408,P004,2023-01-20,5,2594.79,returned
O01818,C1220,P031,2022-12-06,1,4080.05,completed
O01819,C0371,P024,2023-11-07,3,682.5,completed
O01820,C1736,P018,2024-06-30,1,1781.56,completed
O01821,C1606,P028,2024-06-30,1,3028.15,pending
O01822,C0123,P008,2024-04-16,1,2795.8,completed
O01823,C0583,P016,2023-10-10,1,3773.37,pending
O01824,C1540,P036,2024-04-28,1,1396.38,completed
O01825,C1134,P021,2024-06-30,3,1882.67,returned
O01826,C0417,P040,2024-06-30,1,1032.41,pending
O01827,C1517,P018,2023-11-16,3,1663.59,completed
O01828,C1732,P015,2023-08-23,1,3647.24,completed
O01829,C1880,P018,2023-05-11,1,1696.4,completed
O01830,C0892,P039,2024-06-30,3,3457.39,completed
O01831,C0206,P027,2023-03-31,2,1690.91,returned
O01832,C1743,P025,2024-06-30,1,2477.99,completed
O01833,C1806,P032,2024-06-30,1,2782.96,completed
O01834,C0660,P032,2023-01-06,2,2575.68,returned
O01835,C1243,P024,2024-02-11,1,588.56,returned
O01836,C0345,P014,2024-02-07,1,508.74,completed
O01837,C0510,P015,2023-10-07,1,3803.05,completed
O01838,C1406,P016,2023-12-19,2,3440.99,completed
O01839,C0797,P023,2024-06-30,1,505.93,returned
O01840,C1484,P028,2023-10-01,1,2734.3,completed
O01841,C0552,P017,2023-12-04,1,2817.29,pending
O01842,C1321,P039,2024-06-01,2,3315.74,completed
O01843,C0782,P004,2024-06-18,3,2372.96,completed
O01844,C0190,P036,2024-06-30,1,1359.22,completed
O01845,C0928,P019,2022-12-20,1,3511.47,completed
O01846,C0470,P020,2024-06-30,1,3325.58,completed
O01847,C1272,P037,2024-06-30,2,3165.63,completed
O01848,C0591,P031,2024-06-30,4,4477.0,completed
O01849,C0036,P039,2022-08-22,2,3243.16,completed
O01850,C0552,P035,2023-05-26,1,1252.9,completed
O01851,C1482,P010,2024-01-21,2,2050.03,completed
O01852,C0667,P018,2023-07-24,2,1633.76,pending
O01853,C1833,P026,2022-12-04,1,1257.56,completed
O01854,C1734,P016,2024-06-19,3,3903.04,pending
O01855,C1604,P030,2024-06-30,1,836.19,completed
O01856,C1462,P011,2024-06-07,2,3779.33,completed
O01857,C0773,P001,2022-08-12,1,1801.66,returned
O01858,C1388,P036,2024-01-21,2,1436.01,pending
O01859,C0956,P034,2024-06-30,1,832.37,returned
O01860,C1540,P034,2024-04-12,4,774.16,returned
O01861,C0259,P014,2022-10-03,1,562.95,completed
O01862,C0237,P027,2023-10-28,1,1651.33,completed
O01863,C0645,P013,2024-06-30,3,3174.94,completed
O01864,C0922,P009,2024-02-18,2,1188.81,completed
O01865,C0292,P015,2023-08-03,4,3439.96,returned
O01866,C0956,P030,2024-06-30,1,840.42,completed
O01867,C0852,P016,2024-06-25,4,3940.71,completed
O01868,C0606,P004,2023-06-15,1,2710.74,returned
O01869,C0160,P019,2024-05-07,1,3555.58,returned
O01870,C0083,P005,2023-09-21,1,1215.92,pending
O01871,C0340,P007,2023-09-02,1,397.81,completed
O01872,C0123,P033,2024-05-01,1,3962.77,completed
O01873,C0919,P022,2023-03-03,3,1012.35,pending
O01874,C0669,P024,2024-06-02,1,633.61,completed
O01875,C1810,P032,2024-06-30,1,2629.31,pending
O01876,C1493,P033,2024-06-30,1,4249.06,returned
O01877,C0677,P029,2023-11-17,2,1162.58,completed
O01878,C0292,P006,2024-02-04,2,1115.02,completed
O01879,C0086,P020,2023-02-02,1,3363.96,returned
O01880,C1166,P027,2024-02-02,3,1812.87,returned
O01881,C1121,P017,2024-06-30,5,2837.61,completed
O01882,C0335,P017,2022-12-06,2,3115.9,completed
O01883,C0960,P032,2024-05-24,1,2695.44,completed
O01884,C1264,P031,2023-10-20,5,4042.49,pending
O01885,C1123,P021,2023-10-29,2,2042.58,pending
O01886,C1066,P018,2024-06-30,3,1851.38,completed
O01887,C0464,P028,2024-03-19,1,2768.11,pending
O01888,C0616,P026,2024-06-30,1,1377.12,completed
O01889,C0219,P036,2023-11-13,1,1525.8,completed
O01890,C0951,P007,2024-06-30,2,385.01,returned
O01891,C1521,P027,2024-06-30,2,1651.21,completed
O01892,C0333,P031,2024-06-30,4,4318.68,completed
O01893,C1897,P028,2022-09-30,1,2816.14,returned
O01894,C0970,P022,2023-05-11,4,955.83,completed
O01895,C0997,P026,2024-06-30,2,1336.11,completed
O01896,C0587,P040,2022-10-15,3,1063.55,pending
O01897,C0670,P025,2024-02-11,3,2222.02,completed
O01898,C1631,P010,2023-01-30,2,2157.14,completed
